id,SalePrice
1861,120254.32668564747
1862,320944.4702088543
1863,303553.5050959678
1864,304345.8238003338
1865,340347.1299711537
1866,330517.01565469796
1867,229162.82033418975
1868,288109.7340695725
1869,204267.8103948431
1870,226061.93138956773
1871,256759.17653822806
1872,174774.7164511139
1873,233065.26794165847
1874,154337.6676008883
1875,198436.44677317308
1876,198997.76589469824
1877,210915.66910899885
1878,206758.7715420829
1879,127907.19051921275
1880,133398.41520520943
1881,241826.66445606307
1882,243951.84774329374
1883,187711.45878325764
1884,203911.74091121854
1885,243321.19256762782
1886,290685.68307386094
1887,212274.20076060103
1888,272236.40756555524
1889,165575.7511340276
1890,114060.65788829407
1891,136110.82278112345
1892,97288.76127605808
1893,126121.53835919691
1894,123597.95442719634
1895,133080.40534599716
1896,128685.41693175414
1897,116119.41879122729
1898,108772.25565042476
1899,163450.7262244852
1900,155544.67568486842
1901,168048.7514283845
1902,151694.37652559148
1903,224381.4810875634
1904,145336.23134428082
1905,199304.22357178185
1906,161007.70956003905
1907,206510.87864722547
1908,109958.84680299097
1909,133018.3358032048
1910,118836.68760890276
1911,224875.49665712757
1912,338608.3650468646
1913,143779.70709315618
1914,55106.31067770098
1915,298656.7270043187
1916,66313.4456730959
1917,250073.0801155821
1918,141783.4567241966
1919,177073.7731384104
1920,151826.48381213727
1921,383420.78293173027
1922,322124.1873154744
1923,230281.64032804625
1924,213969.65080551544
1925,198136.3499934111
1926,371887.2818424975
1927,133176.76898404796
1928,157899.0668609603
1929,124387.7310396386
1930,134904.79478272633
1931,142415.27715360056
1932,142420.07574040745
1933,186330.56147424204
1934,183814.19372528733
1935,170383.8450871252
1936,194547.17237036704
1937,186052.62335417385
1938,170671.24385825748
1939,242498.5528878569
1940,191788.66290140516
1941,171051.02335717945
1942,182688.02045613155
1943,213111.55177412226
1944,371572.077091504
1945,396374.80730885215
1946,129880.93112357134
1947,280394.7834940234
1948,168263.54690845503
1949,243818.06888601932
1950,190725.3223224703
1951,240133.31076803993
1952,203534.0792807251
1953,164366.3096082511
1954,182605.62238076236
1955,136713.2880733048
1956,295951.70397153933
1957,151088.58327621978
1958,298339.60826228856
1959,143763.76258702515
1960,117683.98811363344
1961,120592.40110071604
1962,98043.3227159616
1963,105253.24888793
1964,106260.20401666212
1965,140375.0481134848
1966,139000.2627918967
1967,290314.8353912281
1968,417021.00190674275
1969,386485.8913318127
1970,415554.68980079086
1971,461956.0508179524
1972,379267.64747151337
1973,268660.49208522786
1974,333371.5912271803
1975,432668.47999021196
1976,274502.8940087515
1977,350082.95900798263
1978,356633.2960251551
1979,326669.2760700886
1980,201561.2755412744
1981,341547.73666352115
1982,223380.6403430689
1983,207798.03495600828
1984,168457.45360643766
1985,226269.93201906723
1986,209563.15232593505
1987,183837.12313896956
1988,175417.98067765136
1989,192101.08704904816
1990,210308.18474080766
1991,235752.49117823393
1992,214848.7219305752
1993,167503.6702698978
1994,228317.50721976245
1995,183732.44488684996
1996,250788.59498477977
1997,317222.39596264705
1998,314107.1994048128
1999,281142.5324548894
2000,319470.77159555466
2001,276323.7678158981
2002,244020.5599598073
2003,254358.96549469832
2004,282047.47760032886
2005,227752.47274763128
2006,223415.49511624954
2007,250505.97780515146
2008,216656.45999617872
2009,196756.0656268953
2010,195014.27958331368
2011,143959.24185549066
2012,175203.50002623998
2013,180289.60907003842
2014,183139.78093544557
2015,205952.53944704862
2016,190925.4576823235
2017,194622.11901097264
2018,116836.46442356925
2019,133262.43214129517
2020,103273.71366818299
2021,103100.74786394478
2022,183382.97875997436
2023,143904.75320906925
2024,266995.4895651969
2025,355171.8430651448
2026,174734.9973914372
2027,159135.7154714294
2028,153404.3847131623
2029,169258.97597016726
2030,269850.7494626844
2031,230188.69172204388
2032,257515.87113312611
2033,252960.44453937816
2034,174390.94924909825
2035,219882.11956611
2036,200771.18057677272
2037,208058.26598422014
2038,311140.5148910406
2039,230198.44657933884
2040,274134.2998637354
2041,298894.09991471807
2042,206131.0281933962
2043,175399.34421834012
2044,172428.88585740962
2045,214686.49832308627
2046,145830.55689701258
2047,146729.46763838618
2048,141959.3335598659
2049,143322.33713566937
2050,177998.32090459572
2051,104851.70005697665
2052,123894.98025191453
2053,147805.2595037887
2054,86491.93200282496
2055,157905.60315867246
2056,148861.7877131011
2057,112239.40168640198
2058,215339.7912453501
2059,131848.22167505702
2060,173639.9716232314
2061,173707.38188036927
2062,128559.31244597175
2063,116372.76410811505
2064,138213.01674587285
2065,118676.57697695318
2066,164439.20234645327
2067,114131.85919280701
2068,147143.8756341806
2069,87820.07537530603
2070,117470.28320989429
2071,94216.36130642061
2072,137513.44204450937
2073,132980.56135772355
2074,189103.3940880741
2075,149602.37642260964
2076,119743.59405076136
2077,151453.481206393
2078,126103.13234952853
2079,134903.09211004802
2080,116373.88217249954
2081,128023.9103962763
2082,122204.67591060646
2083,148462.2845368404
2084,109022.39021760477
2085,115468.1859457254
2086,119578.85578744595
2087,122091.20909166007
2088,96653.46864694792
2089,77940.13367448958
2090,123312.06820436317
2091,110429.94515090578
2092,121151.73342038585
2093,117669.11439725068
2094,113948.47919215614
2095,150531.7817793475
2096,84123.49288462207
2097,99392.39173591768
2098,151028.9020360491
2099,51323.40692598089
2100,79002.31191962262
2101,120188.36718812835
2102,128652.12524029888
2103,106027.84269386796
2104,143123.68506169773
2105,130449.92192898791
2106,66865.5899629379
2107,192397.30158171797
2108,116845.70043617628
2109,110224.73014376518
2110,127875.49694628084
2111,135525.7023303548
2112,138117.6604850529
2113,119284.38817978781
2114,118821.61288070808
2115,162810.15680323183
2116,117245.32457291111
2117,149487.15851522784
2118,128109.18024662937
2119,111267.4986530134
2120,112534.7257624193
2121,99036.61220027006
2122,111387.44338983535
2123,83806.09512287614
2124,161734.8237844531
2125,127864.43372665657
2126,150241.34259511245
2127,163809.25100024807
2128,128694.19708227512
2129,94013.67820312292
2130,139782.97488889686
2131,144122.9754452412
2132,114226.85530226926
2133,123435.73022351616
2134,122123.19658138558
2135,97644.26696001178
2136,78820.83724192748
2137,106320.34741237648
2138,132435.9875168652
2139,152239.907750256
2140,140182.627983334
2141,165300.33955488802
2142,126657.8393637451
2143,147972.71027873427
2144,118179.05660421876
2145,137087.09299132804
2146,173556.61869725614
2147,141390.25779683384
2148,134170.123864719
2149,151578.43840645725
2150,233944.21740906095
2151,117450.707894353
2152,174275.59452808741
2153,160938.2912474309
2154,102070.94909303878
2155,142677.57553382264
2156,259527.89135961098
2157,227233.40203417104
2158,238304.59066275755
2159,212969.19603309006
2160,179838.9379021466
2161,238411.1442242026
2162,368446.7546716238
2163,337073.43793066544
2164,255773.6619021625
2165,202826.62893437364
2166,160109.57089211405
2167,221245.951631014
2168,193918.7658863632
2169,197431.2829339747
2170,217955.30072506142
2171,160257.6197355535
2172,132718.4511775157
2173,171196.66880679782
2174,222042.2733135253
2175,298787.59131304757
2176,313397.5901133872
2177,235589.15331126945
2178,213299.07014388024
2179,136762.92930713273
2180,214316.44058555528
2181,191864.6531755888
2182,223752.4352795364
2183,190577.2265269527
2184,121041.36302369708
2185,125752.55222927162
2186,143495.05858380647
2187,153478.07986327575
2188,156531.50340926825
2189,264121.5604368144
2190,81085.7386334927
2191,81394.67800907693
2192,88041.03218152707
2193,111063.30726752525
2194,100321.96362919125
2195,102330.9348313096
2196,102326.62898253274
2197,118224.05886977761
2198,160116.9750688162
2199,180766.70288466464
2200,147391.0007594842
2201,143328.42187325744
2202,221531.39941916836
2203,135842.17486053117
2204,179002.98055943212
2205,117460.19222043903
2206,138958.0084752299
2207,225043.6146542177
2208,269312.5571164286
2209,246131.13461403162
2210,122818.6421817388
2211,120071.02957250098
2212,121664.19707664536
2213,105501.42634931671
2214,137642.608340288
2215,102928.3151427042
2216,150901.97407178016
2217,68616.78427756467
2218,69552.59282703797
2219,66408.91837023853
2220,60959.77923918363
2221,298577.81735502253
2222,271494.5443442147
2223,285646.3757057006
2224,210020.3339333208
2225,118909.84533693889
2226,181848.58242781908
2227,195976.6089458346
2228,266201.39051310637
2229,251248.70184815905
2230,155556.23603603514
2231,208282.8086483706
2232,177727.58540284072
2233,176897.85144250363
2234,243732.1496770853
2235,217729.8667976845
2236,255198.7946290142
2237,311317.9958395361
2238,198646.90050493943
2239,108709.83323674435
2240,154162.04915872787
2241,154378.8577913696
2242,124982.25174699016
2243,132472.61904706465
2244,104473.57497913756
2245,101275.39376790218
2246,140907.83997035318
2247,119739.35941352403
2248,120533.95887181877
2249,119292.33062270166
2250,131247.62141939785
2251,107735.35611204867
2252,180869.99067097733
2253,155512.43860465384
2254,185449.59715978891
2255,186002.4409345326
2256,181272.53653599788
2257,209391.72391951928
2258,162546.33870188557
2259,174981.00458556524
2260,161961.75166870412
2261,196177.65027562488
2262,211242.66769141742
2263,376739.52741639456
2264,458217.1779703218
2265,175982.5563825472
2266,318228.83897812176
2267,358505.658990118
2268,431225.2555830714
2269,153182.81856110622
2270,200109.69626360902
2271,215321.34203393353
2272,193845.08987376676
2273,165191.7140720263
2274,180644.00004136894
2275,152398.84715630685
2276,193106.49993619605
2277,181605.92062902506
2278,150682.4057812405
2279,126510.6729188092
2280,117251.5256965471
2281,164629.71418125305
2282,182218.21456549142
2283,108476.1447191285
2284,112463.78578634457
2285,142111.35489430063
2286,124047.6872669174
2287,369788.69890008634
2288,274359.5649299023
2289,369004.23593582807
2290,443809.37882137595
2291,336684.6181364544
2292,450992.129566532
2293,465221.0187686176
2294,420856.1473970725
2295,474061.53697230114
2296,280530.2991707463
2297,342251.39582375076
2298,333895.14610090444
2299,360339.11324065935
2300,341873.31636625994
2301,313481.002065914
2302,253315.98336350833
2303,249899.52379758886
2304,250618.62272179188
2305,192587.42676595415
2306,188610.92707378953
2307,197731.4976253384
2308,226587.49972713966
2309,287441.24216366885
2310,212841.0112023297
2311,198972.53567868788
2312,175767.7813817676
2313,173085.35853612475
2314,171557.8143182859
2315,181590.59718340694
2316,196343.57453474
2317,188582.02079773167
2318,178389.78451121354
2319,181719.877832899
2320,188034.8484229673
2321,241896.2563373139
2322,178273.0911058417
2323,197578.38040129573
2324,178947.3844007279
2325,213711.88086236976
2326,175968.59499722734
2327,204503.0289413309
2328,225126.13161670306
2329,192832.3535320627
2330,180686.58304475236
2331,344930.23564507155
2332,402697.6245836578
2333,322662.52000980277
2334,260304.32421033073
2335,285288.0802031809
2336,308261.6227210618
2337,201892.3712892655
2338,269507.8986878095
2339,217993.3886799825
2340,388984.7850647848
2341,208633.38537235814
2342,239808.4234022125
2343,231929.91121135847
2344,218625.52499720966
2345,235677.14205287167
2346,213434.40786093034
2347,199946.71825375484
2348,243586.14385638796
2349,181993.73324205953
2350,317680.81272036204
2351,255293.3961140368
2352,253190.09732859983
2353,237312.86662580466
2354,138776.2638478789
2355,146363.87644832843
2356,152086.64211852115
2357,190024.5898454468
2358,197703.18599147105
2359,133655.3964713395
2360,115973.5887709964
2361,146401.86177115253
2362,260315.36407334858
2363,137893.22581040446
2364,155754.7719579058
2365,216668.41697033562
2366,191791.7821987209
2367,219762.32732602613
2368,213690.18950295646
2369,214248.29746758234
2370,170715.8548600588
2371,166968.7484137808
2372,195574.05006787437
2373,290772.5024891802
2374,318784.6172868731
2375,255863.57245233498
2376,269242.6231316455
2377,339424.9275664646
2378,145322.07388225204
2379,196518.01831022755
2380,149654.92768765404
2381,167138.00033237902
2382,214115.20800045235
2383,203465.93243398872
2384,244710.1664772928
2385,162721.34525470372
2386,134029.85031854393
2387,136990.54019278384
2388,103973.56184041557
2389,118832.17227224896
2390,149106.29964531172
2391,146206.3285515143
2392,114039.15918944456
2393,171864.73311047355
2394,142921.82041340065
2395,212410.68864177915
2396,144333.9434062692
2397,221399.98911086813
2398,134205.72566388268
2399,64952.95935407419
2400,61607.35564255989
2401,118488.487993819
2402,137525.90338368336
2403,147074.16184171106
2404,154184.64402229243
2405,160115.59415779507
2406,141275.01261932787
2407,124994.6939346098
2408,150364.0333674624
2409,120055.54563283494
2410,172189.6207592257
2411,113931.25107296385
2412,157403.03042786045
2413,129743.75893318403
2414,157066.40829359763
2415,133081.0657786432
2416,129190.3746641898
2417,131520.40413959915
2418,132467.64960540397
2419,127325.3659724038
2420,121517.69492035909
2421,147359.0616387963
2422,107959.71616251525
2423,117160.06186920409
2424,162671.2633699762
2425,189897.0404448787
2426,130846.65777686116
2427,132702.1158591727
2428,180164.84707265388
2429,113476.0821328917
2430,133640.73645614856
2431,105691.10943211165
2432,148294.82039968224
2433,148679.19689799869
2434,138116.57138683827
2435,151941.56907350908
2436,104376.42432446084
2437,103674.86184132486
2438,122086.89131995662
2439,102103.6066079042
2440,124197.98419618829
2441,94282.4688388031
2442,97607.82344556782
2443,127573.67294758651
2444,131271.18041660148
2445,87959.60433579455
2446,133098.7794756096
2447,181420.12677830487
2448,130747.95232058282
2449,108278.74352655945
2450,154646.35820457552
2451,118259.8713160616
2452,189409.27598412635
2453,92366.992835702
2454,117898.66362851685
2455,120694.11468344164
2456,134473.1322034318
2457,136701.68036711993
2458,128356.23202651036
2459,107817.51809172405
2460,138746.97684124915
2461,127839.71199606414
2462,135620.0044911238
2463,126538.37559811272
2464,168373.9229650576
2465,142495.92888566531
2466,117999.45306495196
2467,131543.41261040838
2468,83866.67577227295
2469,79614.09129244804
2470,196272.35599653595
2471,216983.0760893978
2472,163497.02710830385
2473,117657.14477133667
2474,74811.27683955483
2475,211027.13929819615
2476,115766.82266783851
2477,127448.12742300397
2478,151031.72172000934
2479,103755.542744393
2480,155577.3203638279
2481,120708.1163872151
2482,126671.54949988592
2483,111469.80034995725
2484,122139.3852084981
2485,123525.36709799871
2486,150933.86154036774
2487,169585.77933607076
2488,168056.94452064543
2489,158117.4731992687
2490,145776.6858481964
2491,92467.16864160505
2492,197129.13045691073
2493,156737.1012353769
2494,153620.0873596313
2495,89218.47348014756
2496,239056.17462885706
2497,152801.94994255833
2498,108231.96096543137
2499,88484.8642311155
2500,121223.88490996181
2501,136340.40122916733
2502,146987.31811756376
2503,97250.96462697705
2504,167721.56158539883
2505,225199.23028620356
2506,250766.15839729895
2507,278962.6143398617
2508,250764.25913321224
2509,217204.49583276847
2510,223111.91044888602
2511,175694.16757481144
2512,208617.87727851013
2513,223446.05399366072
2514,263942.629371949
2515,151184.88758111023
2516,175782.04898350354
2517,146318.48877428926
2518,156939.83434576562
2519,234809.72281964027
2520,218716.68786390775
2521,189564.78697468198
2522,222645.47787424354
2523,116096.71184230458
2524,136317.40350625006
2525,149282.5030271177
2526,137886.99223011243
2527,116223.42944797224
2528,128527.8247199706
2529,134468.6775231344
2530,126945.9298247058
2531,256187.45258073192
2532,225944.587053181
2533,194054.0941658652
2534,236392.39157630305
2535,293024.6821732051
2536,234436.66625487708
2537,243369.6401248935
2538,181901.20834658077
2539,191528.4165070452
2540,176809.1638462646
2541,183197.19135664898
2542,165595.36964457278
2543,120237.9981578058
2544,122291.2442940221
2545,136864.96890508127
2546,121552.99424876898
2547,138176.53278577706
2548,150824.03226484515
2549,153111.32477842408
2550,518171.17266351293
2551,139415.2354206625
2552,128561.4123920688
2553,76973.28801153842
2554,95145.42075166796
2555,115197.01835853413
2556,94812.94716683759
2557,104037.13632579106
2558,143153.3746174288
2559,142536.54945129826
2560,153761.06841627235
2561,147354.35466341692
2562,137270.79795406607
2563,152433.66093398916
2564,204518.466095775
2565,137240.41140464935
2566,156362.76805973693
2567,141287.3894752188
2568,205513.87938048353
2569,229572.6051034877
2570,118071.88386110742
2571,192094.07314165676
2572,153858.60777873517
2573,216371.7500832874
2574,289178.8956540538
2575,132161.44926035387
2576,119347.54336110831
2577,153940.78150238327
2578,82371.07335795107
2579,64536.7243122919
2580,89065.56581764773
2581,97609.61104936115
2582,104612.99428218526
2583,274066.3298713316
2584,171111.70510038646
2585,183503.5593426534
2586,219898.75953452545
2587,198730.87652079988
2588,140073.56507303866
2589,151544.44652802334
2590,200542.3299474845
2591,226017.18591919055
2592,210146.97634006708
2593,256999.8371295768
2594,183825.3960805003
2595,208136.78236988492
2596,287165.13800973387
2597,185429.00131172378
2598,279206.082846917
2599,333441.0240707919
2600,154104.55316142034
2601,141785.11622273567
2602,85246.17788598152
2603,95515.12914989972
2604,89767.34493876674
2605,80615.24040918186
2606,144727.33762113692
2607,200108.18217412443
2608,201432.21153006802
2609,173453.97968792386
2610,109895.44223802823
2611,122781.65239542119
2612,162025.79249433606
2613,130053.06587077076
2614,123738.85930761855
2615,152598.57140515087
2616,145441.57627666742
2617,181886.9484567385
2618,194617.49804366572
2619,197300.68006816987
2620,187935.4257594879
2621,175192.43272413453
2622,177703.0954878257
2623,242814.00402771338
2624,306664.5523480051
2625,293704.92504874466
2626,173793.71971960526
2627,168210.50429335024
2628,482712.51778403396
2629,499647.42042314133
2630,389523.8727452037
2631,473432.5287510826
2632,424208.41928304173
2633,317718.57230264577
2634,432576.21665132255
2635,158575.9042204206
2636,173193.68705751435
2637,178999.55486173328
2638,252817.94980024203
2639,190750.04988468165
2640,151794.2240131109
2641,103949.84671791893
2642,186466.7320693082
2643,103225.55704698552
2644,118336.40436281996
2645,109997.20714898374
2646,95646.00292455542
2647,103717.58545229307
2648,140427.57926728553
2649,155666.6055764844
2650,137474.49231579213
2651,137699.44812436032
2652,403393.31014384195
2653,253563.70368002722
2654,253290.18923178353
2655,409880.4782610917
2656,326443.23507569474
2657,346589.93922546814
2658,310890.7822456954
2659,309852.7145183713
2660,363164.22464185895
2661,356261.5338399274
2662,367670.5460322399
2663,293109.23300314957
2664,278846.9333650329
2665,337035.2415659828
2666,288469.30491836055
2667,170109.43752429163
2668,179821.89183727588
2669,180870.43005696774
2670,275189.9306416268
2671,188201.32822927384
2672,192172.95448590087
2673,200400.08390665648
2674,196291.567841604
2675,171895.71906777995
2676,194378.53613959643
2677,200045.2442480269
2678,245282.64486629874
2679,281004.72779877135
2680,290428.8112043912
2681,400715.15035398374
2682,324516.80070352845
2683,524380.7882556862
2684,324191.49140185653
2685,332797.7090088384
2686,246911.0690848821
2687,310859.7274158815
2688,216283.9689957287
2689,207885.1693695826
2690,412827.3608355156
2691,188524.84507317067
2692,141223.35201564763
2693,198401.3111946305
2694,137841.45687850605
2695,192811.21901635948
2696,185958.99808259506
2697,185783.08991558864
2698,192366.65789046785
2699,168943.7345164239
2700,153970.07068476418
2701,150175.80474264128
2702,112590.86588734607
2703,125622.59171558425
2704,141159.19403100817
2705,115868.40231388953
2706,113931.95276512479
2707,124350.40165992398
2708,132819.39946560335
2709,104589.77029598068
2710,128485.19899587681
2711,269444.2076384128
2712,387247.7633014137
2713,169663.7631068232
2714,151591.43903526344
2715,170595.2887855666
2716,144526.02175333718
2717,191789.45898587364
2718,222237.38031417358
2719,151775.65418338022
2720,175530.81732130662
2721,131643.41704880807
2722,159107.89132487672
2723,143109.97066868795
2724,125385.35849824871
2725,130501.75435802924
2726,148346.84478443026
2727,172835.0588837111
2728,184622.47346505558
2729,144983.10074424808
2730,147312.15677982674
2731,134410.6491636589
2732,134086.68974496162
2733,159838.4211870552
2734,138985.62186655303
