Id,SalePrice
1868,284656.8
1869,206175.53
1870,198370.08
1871,226925.9
1872,169473.14
1873,223015.36
1874,134748.56
1875,198028.33
1876,191643.9
1877,187730.62
1878,194462.33
1879,121983.695
1880,132360.48
1881,224222.64
1882,257236.0
1883,207553.9
1884,208800.1
1885,220190.45
1886,293444.56
1887,184422.12
1888,237274.69
1889,167366.67
1890,131700.12
1891,149003.06
1892,94831.46
1893,134773.34
1894,113747.39
1895,145754.11
1896,119277.42
1897,115943.414
1898,132787.67
1899,147378.4
1900,146038.64
1901,166100.73
1902,156320.0
1903,147557.31
1904,129697.31
1905,169374.06
1906,165212.67
1907,208404.22
1908,119504.56
1909,121091.914
1910,123156.24
1911,235778.25
1912,303614.66
1913,132417.34
1914,71725.375
1915,229687.7
1916,102892.164
1917,261633.66
1918,143898.56
1919,183548.55
1920,172276.0
1921,350432.44
1922,275043.16
1923,257572.97
1924,216452.33
1925,219791.3
1926,395167.06
1927,134426.9
1928,152582.83
1929,131550.62
1930,161180.1
1931,145854.45
1932,138948.58
1933,166354.08
1934,171767.36
1935,171127.34
1936,176142.0
1937,190563.2
1938,159867.92
1939,255729.36
1940,180439.75
1941,180506.69
1942,195910.78
1943,211306.69
1944,309810.9
1945,368262.9
1946,101315.92
1947,300515.03
1948,186310.98
1949,215356.7
1950,171985.16
1951,229997.88
1952,236114.19
1953,147095.05
1954,199322.83
1955,134622.31
1956,349391.5
1957,169386.52
1958,264089.53
1959,165969.81
1960,120156.29
1961,117399.47
1962,95628.016
1963,140948.06
1964,107471.04
1965,139493.64
1966,132051.34
1967,242968.44
1968,326256.47
1969,368937.62
1970,472178.84
1971,540301.1
1972,342158.7
1973,232979.1
1974,298797.56
1975,426899.47
1976,244863.31
1977,374543.3
1978,400974.47
1979,255164.62
1980,185615.25
1981,300668.28
1982,195077.84
1983,196040.08
1984,169201.14
1985,204355.94
1986,201850.33
1987,163569.03
1988,174695.0
1989,197813.64
1990,217695.22
1991,207658.88
1992,208167.88
1993,175131.78
1994,259518.31
1995,199488.4
1996,223160.92
1997,290603.38
1998,336599.4
1999,245047.06
2000,326382.66
2001,277650.66
2002,217470.47
2003,238594.97
2004,236927.53
2005,219143.78
2006,207906.94
2007,247876.4
2008,190443.83
2009,187382.83
2010,195774.78
2011,159206.89
2012,171697.28
2013,186491.39
2014,182523.75
2015,197540.22
2016,192688.52
2017,198901.81
2018,127269.57
2019,126531.58
2020,98091.06
2021,102226.266
2022,177760.6
2023,143707.31
2024,363715.16
2025,301562.78
2026,182071.72
2027,154403.6
2028,164501.3
2029,163926.25
2030,257179.11
2031,241080.89
2032,222732.17
2033,247640.17
2034,161502.67
2035,201495.1
2036,185524.83
2037,184528.03
2038,250015.67
2039,207282.44
2040,321184.38
2041,253076.19
2042,206454.44
2043,177767.9
2044,217929.1
2045,154362.1
2046,128563.5
2047,137241.28
2048,129687.24
2049,114181.34
2050,183506.97
2051,132827.58
2052,132740.45
2053,144429.92
2054,54995.977
2055,140009.05
2056,148884.7
2057,120875.234
2058,204460.4
2059,133682.39
2060,191990.89
2061,170776.25
2062,123399.84
2063,117594.46
2064,129667.336
2065,121470.05
2066,203717.31
2067,152638.02
2068,116511.45
2069,114601.734
2070,100118.945
2071,91508.66
2072,121602.46
2073,140752.17
2074,86821.14
2075,144117.94
2076,123536.734
2077,140585.9
2078,122673.58
2079,131126.62
2080,125292.9
2081,113474.97
2082,128457.86
2083,142171.22
2084,118581.28
2085,127843.664
2086,161251.11
2087,121343.77
2088,94922.09
2089,68476.945
2090,114028.9
2091,98548.02
2092,137941.03
2093,136017.6
2094,125099.94
2095,112024.055
2096,96782.5
2097,91816.06
2098,131388.3
2099,51761.605
2100,117507.586
2101,105242.81
2102,136882.8
2103,95383.04
2104,110580.26
2105,132790.67
2106,67345.48
2107,171073.42
2108,125446.06
2109,126750.67
2110,136080.69
2111,176916.6
2112,138302.44
2113,115443.86
2114,133162.5
2115,164343.06
2116,114704.53
2117,157285.28
2118,134728.97
2119,102369.13
2120,104136.54
2121,98731.36
2122,73834.984
2123,110500.13
2124,152099.17
2125,124003.14
2126,138129.5
2127,146781.78
2128,130485.555
2129,108301.86
2130,143047.44
2131,198641.3
2132,115891.125
2133,122315.055
2134,108903.41
2135,105688.32
2136,66274.32
2137,129671.86
2138,138553.03
2139,151453.98
2140,141973.77
2141,146073.12
2142,125259.83
2143,151843.56
2144,127046.695
2145,129559.55
2146,172110.72
2147,171764.47
2148,127679.7
2149,129781.74
2150,184566.33
2151,108767.37
2152,156242.75
2153,263351.84
2154,129288.54
2155,147009.25
2156,348090.94
2157,217620.7
2158,236599.12
2159,191786.56
2160,170027.44
2161,241415.92
2162,385195.3
2163,337411.12
2164,214308.4
2165,198224.45
2166,136061.14
2167,197215.11
2168,201157.53
2169,202642.5
2170,149625.53
2171,149625.95
2172,139859.27
2173,183733.0
2174,216855.02
2175,263385.34
2176,303910.5
2177,247508.03
2178,208744.84
2179,140935.03
2180,199803.52
2181,189414.19
2182,219082.55
2183,183024.84
2184,140718.38
2185,141312.84
2186,149919.86
2187,151959.44
2188,155213.73
2189,153212.6
2190,95505.72
2191,102043.984
2192,87834.37
2193,117970.125
2194,125879.53
2195,132207.86
2196,105304.69
2197,114538.984
2198,169035.69
2199,168508.28
2200,140649.55
2201,143757.02
2202,166938.52
2203,128339.01
2204,151906.0
2205,114613.63
2206,152393.92
2207,167812.58
2208,246389.1
2209,179331.73
2210,104404.0
2211,122899.34
2212,116876.766
2213,90728.37
2214,162559.67
2215,116185.54
2216,140681.6
2217,78315.93
2218,96995.63
2219,73123.87
2220,72909.45
2221,230063.66
2222,241228.31
2223,193056.52
2224,204170.03
2225,161772.38
2226,148945.38
2227,205378.5
2228,229355.28
2229,226562.42
2230,157370.05
2231,198924.45
2232,184280.44
2233,185492.17
2234,217234.94
2235,200220.14
2236,260260.78
2237,293963.7
2238,171866.5
2239,146769.98
2240,162158.8
2241,146591.8
2242,117884.87
2243,127173.95
2244,97256.266
2245,76124.83
2246,117480.58
2247,111322.61
2248,127429.125
2249,126804.2
2250,123228.18
2251,167196.22
2252,169969.44
2253,147995.34
2254,177596.89
2255,194651.6
2256,187937.47
2257,218462.23
2258,166044.4
2259,183157.61
2260,169553.16
2261,170615.98
2262,207226.83
2263,324693.8
2264,314939.75
2265,182253.11
2266,276406.1
2267,391054.1
2268,386424.62
2269,161644.44
2270,183116.61
2271,206810.38
2272,201545.98
2273,168165.84
2274,184319.6
2275,159963.1
2276,177123.27
2277,171294.45
2278,151227.44
2279,122382.57
2280,126913.2
2281,177927.2
2282,180475.06
2283,99903.11
2284,98357.805
2285,143425.39
2286,122802.39
2287,331647.88
2288,253754.27
2289,402898.03
2290,381130.62
2291,312179.8
2292,390779.3
2293,400440.8
2294,397817.75
2295,447288.5
2296,248458.69
2297,274018.2
2298,328056.47
2299,362423.1
2300,274493.97
2301,220764.75
2302,209718.25
2303,252433.53
2304,212503.61
2305,181953.73
2306,182178.14
2307,199093.39
2308,233023.23
2309,276984.3
2310,192898.03
2311,187982.05
2312,168371.25
2313,177307.77
2314,171700.45
2315,173348.95
2316,212658.45
2317,205556.16
2318,173443.95
2319,175204.81
2320,191282.34
2321,215096.3
2322,164209.72
2323,172644.44
2324,161228.31
2325,221488.45
2326,161631.6
2327,219911.05
2328,223922.45
2329,186422.97
2330,180360.7
2331,350599.72
2332,362471.9
2333,324592.94
2334,264085.78
2335,248587.05
2336,304570.47
2337,197770.02
2338,239018.08
2339,229394.84
2340,391911.8
2341,251929.5
2342,224465.61
2343,209470.25
2344,234103.19
2345,228622.64
2346,210649.5
2347,192903.16
2348,221468.5
2349,167030.9
2350,225150.08
2351,253853.55
2352,267125.6
2353,279953.12
2354,161818.12
2355,176553.12
2356,142333.66
2357,210462.34
2358,191555.1
2359,157993.12
2360,129993.086
2361,140243.05
2362,303940.4
2363,137489.14
2364,162794.34
2365,206247.77
2366,173821.67
2367,247566.89
2368,191015.06
2369,254337.4
2370,165534.34
2371,163253.73
2372,189841.95
2373,270687.8
2374,307590.22
2375,256840.61
2376,282193.25
2377,282526.6
2378,149800.52
2379,180144.39
2380,146795.92
2381,163177.94
2382,251354.4
2383,228196.12
2384,250283.03
2385,148816.62
2386,136218.88
2387,135369.86
2388,126417.15
2389,123018.89
2390,145496.66
2391,126855.805
2392,119762.06
2393,160212.28
2394,143502.08
2395,236088.34
2396,150238.22
2397,173536.78
2398,138042.7
2399,45760.945
2400,74851.36
2401,134418.25
2402,139014.72
2403,116781.13
2404,153622.73
2405,164327.48
2406,141192.92
2407,115526.836
2408,137467.97
2409,127215.83
2410,164069.48
2411,119053.84
2412,162031.83
2413,126024.56
2414,147988.55
2415,109727.74
2416,130434.81
2417,132812.94
2418,125757.43
2419,117307.195
2420,116760.766
2421,146893.3
2422,112519.09
2423,135357.5
2424,139881.22
2425,284213.84
2426,124237.89
2427,145860.48
2428,181705.2
2429,119938.59
2430,130804.05
2431,127897.98
2432,133818.34
2433,149809.61
2434,138628.47
2435,144329.66
2436,118510.266
2437,118597.39
2438,97649.055
2439,112900.39
2440,105938.875
2441,73116.82
2442,106671.34
2443,130712.695
2444,115919.695
2445,82678.766
2446,124178.016
2447,182615.14
2448,141356.16
2449,96849.64
2450,145104.84
2451,111182.32
2452,204687.0
2453,114808.52
2454,149642.2
2455,128186.43
2456,122723.766
2457,108683.32
2458,106794.02
2459,102727.08
2460,132428.44
2461,116907.6
2462,130606.77
2463,116235.305
2464,156109.89
2465,111492.81
2466,103172.41
2467,137952.67
2468,83897.36
2469,86627.63
2470,149457.56
2471,236400.17
2472,183151.0
2473,92612.516
2474,101057.195
2475,244435.86
2476,110435.7
2477,146163.6
2478,153694.53
2479,109106.86
2480,139092.14
2481,122368.13
2482,123986.68
2483,118512.89
2484,121857.7
2485,123949.82
2486,143007.02
2487,127840.0
2488,153509.56
2489,160957.62
2490,142808.98
2491,105625.9
2492,178852.75
2493,154939.66
2494,156131.02
2495,135447.14
2496,343006.75
2497,156619.2
2498,97104.01
2499,118786.18
2500,132114.69
2501,124930.59
2502,129189.29
2503,105384.84
2504,234589.77
2505,224281.58
2506,251925.94
2507,319718.5
2508,249865.81
2509,206466.38
2510,224511.56
2511,198861.9
2512,212566.81
2513,216026.47
2514,186360.62
2515,133063.47
2516,160260.25
2517,138506.42
2518,165179.81
2519,212384.58
2520,210017.98
2521,208912.44
2522,209611.83
2523,120207.805
2524,141711.69
2525,143777.23
2526,133773.98
2527,117162.53
2528,121517.69
2529,123997.78
2530,121321.99
2531,246687.11
2532,233801.84
2533,220288.31
2534,229584.61
2535,344507.38
2536,224321.69
2537,220431.19
2538,175451.53
2539,179499.6
2540,179669.94
2541,181450.66
2542,165195.81
2543,134066.06
2544,123987.85
2545,123897.25
2546,144720.45
2547,147746.12
2548,150766.39
2549,160751.88
2550,221059.05
2551,151962.61
2552,130126.73
2553,96482.11
2554,130753.91
2555,117976.57
2556,85283.82
2557,99826.43
2558,109456.08
2559,113701.78
2560,140125.38
2561,105827.234
2562,133480.14
2563,128843.97
2564,184502.66
2565,149328.56
2566,131060.36
2567,108530.375
2568,199275.53
2569,175926.11
2570,99452.69
2571,167263.5
2572,158304.9
2573,197754.44
2574,197319.6
2575,106682.945
2576,156629.06
2577,153306.89
2578,84787.98
2579,96730.92
2580,114108.07
2581,89250.055
2582,139143.34
2583,227037.1
2584,169452.42
2585,169443.45
2586,196506.33
2587,189258.94
2588,156493.42
2589,152253.25
2590,211700.56
2591,193275.9
2592,220152.66
2593,244935.73
2594,171491.23
2595,211533.12
2596,341029.34
2597,187113.06
2598,293963.7
2599,330789.06
2600,304391.34
2601,140606.72
2602,74611.195
2603,85569.09
2604,82035.24
2605,72463.27
2606,151717.75
2607,59290.754
2608,280274.8
2609,162222.61
2610,132190.8
2611,173077.78
2612,147162.95
2613,134243.52
2614,122639.12
2615,158030.97
2616,151994.05
2617,158097.77
2618,208877.28
2619,209683.34
2620,172836.23
2621,198889.38
2622,187578.16
2623,243263.22
2624,310955.2
2625,229648.67
2626,165629.89
2627,174513.4
2628,387123.22
2629,453403.53
2630,326392.5
2631,409086.47
2632,387673.34
2633,300163.25
2634,281772.97
2635,155847.48
2636,190646.16
2637,150609.12
2638,262368.3
2639,176212.36
2640,157533.72
2641,103929.56
2642,207202.25
2643,94655.36
2644,120813.83
2645,97840.305
2646,92663.125
2647,122507.55
2648,142063.78
2649,161945.52
2650,130854.81
2651,150111.58
2652,421879.7
2653,236086.38
2654,231018.66
2655,339812.9
2656,269676.25
2657,323340.97
2658,296694.1
2659,288313.9
2660,288541.38
2661,339735.34
2662,327200.53
2663,258926.88
2664,266904.6
2665,288548.0
2666,296047.12
2667,169653.67
2668,176642.62
2669,174538.23
2670,291267.3
2671,175424.6
2672,180496.94
2673,193971.31
2674,197551.95
2675,154860.8
2676,191202.7
2677,201072.22
2678,288766.12
2679,242608.05
2680,240870.6
2681,318645.7
2682,314487.88
2683,347930.78
2684,307083.12
2685,359655.53
2686,228730.36
2687,225750.86
2688,217706.27
2689,208003.03
2690,490640.3
2691,195610.75
2692,164536.53
2693,190289.03
2694,163896.61
2695,197701.98
2696,186395.39
2697,190480.38
2698,204057.0
2699,158764.95
2700,151993.42
2701,153587.03
2702,117326.81
2703,145434.7
2704,145002.7
2705,121638.83
2706,122048.31
2707,131570.61
2708,133764.75
2709,119004.06
2710,120245.87
2711,249698.69
2712,337247.44
2713,179450.2
2714,148598.84
2715,165875.56
2716,143116.4
2717,177172.6
2718,222660.31
2719,177812.86
2720,172509.64
2721,125035.586
2722,176850.28
2723,142636.52
2724,127479.055
2725,133181.22
2726,141563.31
2727,175512.0
2728,170090.94
2729,124440.2
2730,136102.42
2731,119564.73
2732,132978.73
2733,160154.22
2734,178275.42
2735,122591.77
2736,158042.19
2737,125583.17
2738,118494.05
2739,151279.06
2740,139803.42
2741,141195.22
2742,151426.3
2743,162660.67
2744,148798.53
2745,142140.66
2746,138777.6
2747,169341.52
2748,119336.73
2749,141235.62
2750,124483.41
2751,122074.53
2752,176145.14
2753,145551.72
2754,193605.39
2755,133214.61
2756,81150.45
2757,82528.03
2758,64268.26
2759,141054.81
2760,131539.81
2761,157088.52
2762,154530.03
2763,236079.33
2764,183471.34
2765,300159.44
2766,139880.6
2767,88333.99
2768,111783.27
2769,132398.83
2770,144180.95
2771,119141.23
2772,123986.18
2773,153160.67
2774,126007.82
2775,132255.05
2776,128158.766
2777,127539.414
2778,112224.42
2779,92974.53
2780,118837.055
2781,87957.125
2782,115932.62
2783,124576.28
2784,98256.42
2785,130544.445
2786,55510.484
2787,122824.664
2788,76441.42
2789,140764.17
2790,103821.27
2791,73780.49
2792,63590.695
2793,166439.11
2794,62694.863
2795,110249.64
2796,101045.94
2797,265650.25
2798,128715.71
2799,108269.22
2800,95969.14
2801,110466.38
2802,127886.664
2803,134559.84
2804,111651.45
2805,119977.49
2806,76289.1
2807,159459.78
2808,145654.83
2809,143388.19
2810,126673.68
2811,153666.66
2812,165085.98
2813,138345.69
2814,148363.97
2815,126829.51
2816,184613.31
2817,144540.08
2818,119799.38
2819,146686.0
2820,138405.11
2821,125593.516
2822,187613.73
2823,305324.8
2824,176037.78
2825,178106.03
2826,134520.7
2827,132408.34
2828,306421.06
2829,191064.92
2830,197144.78
2831,187031.38
2832,229024.86
2833,260353.83
2834,206555.81
2835,215225.47
2836,188557.9
2837,159438.7
2838,149449.08
2839,183711.45
2840,194034.78
2841,204126.84
2842,208525.69
2843,156321.03
2844,161836.36
2845,127346.05
2846,203021.34
2847,194973.28
2848,232920.23
2849,225872.56
2850,286517.5
2851,252303.61
2852,230795.56
2853,203929.81
2854,140170.61
2855,192425.2
2856,214600.72
2857,187831.23
2858,184332.81
2859,114319.17
2860,133520.22
2861,142676.28
2862,200906.22
2863,141377.42
2864,247399.72
2865,152121.14
2866,138967.2
2867,66537.48
2868,93260.83
2869,111042.19
2870,139109.44
2871,88311.65
2872,47219.57
2873,115767.766
2874,130028.25
2875,101881.18
2876,148024.75
2877,125998.2
2878,147150.75
2879,134433.22
2880,90301.07
2881,175256.97
2882,145796.44
2883,146878.42
2884,159101.53
2885,172518.69
2886,233067.52
2887,124767.914
2888,112501.44
2889,69452.516
2890,75816.42
2891,146246.34
2892,86974.48
2893,90136.695
2894,51864.844
2895,300282.34
2896,252574.86
2897,186796.02
2898,147810.77
2899,220040.16
2900,149482.84
2901,186984.61
2902,188571.62
2903,358123.28
2904,302900.88
2905,139999.98
2906,164208.44
2907,112758.95
2908,127630.15
2909,132085.19
2910,84147.55
2911,75009.3
2912,150898.81
2913,76621.83
2914,77474.87
2915,80052.17
2916,75723.5
2917,182197.97
2918,139568.53
2919,230542.58
